Date,NASDAQ
2024-07-31,17599.4
2024-08-01,17194.2
2024-08-02,16776.2
2024-08-05,16200.1
2024-08-06,16366.8
2024-08-07,16195.8
2024-08-08,16660.0
2024-08-09,16745.3
2024-08-12,16780.6
2024-08-13,17187.6
2024-08-14,17192.6
2024-08-15,17594.5
2024-08-16,17631.7
2024-08-19,17876.8
2024-08-20,17816.9
2024-08-21,17919.0
2024-08-22,17619.3
2024-08-23,17877.8
2024-08-26,17725.8
2024-08-27,17754.8
2024-08-28,17556.0
2024-08-29,17516.4
2024-08-30,17713.6
2024-09-03,17136.3
2024-09-04,17084.3
2024-09-05,17127.7
2024-09-06,16690.8
2024-09-09,16884.6
2024-09-10,17025.9
2024-09-11,17395.5
2024-09-12,17569.7
2024-09-13,17684.0
2024-09-16,17592.1
2024-09-17,17628.1
2024-09-18,17573.3
2024-09-19,18014.0
2024-09-20,17948.3
2024-09-23,17974.3
2024-09-24,18074.5
2024-09-25,18082.2
2024-09-26,18190.3
2024-09-27,18119.6
2024-09-30,18189.2
2024-10-01,17910.4
2024-10-02,17925.1
2024-10-03,17918.5
2024-10-04,18137.8
2024-10-07,17923.9
2024-10-08,18182.9
2024-10-09,18291.6
2024-10-10,18282.1
2024-10-11,18342.9
2024-10-14,18502.7
2024-10-15,18315.6
2024-10-16,18367.1
2024-10-17,18373.6
2024-10-18,18489.6
2024-10-21,18540.0
